"time_CF","host_CF","service_CF","message_CF","result_CF"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 26 14:04:30",linuxvm,"session-c10004.scope:","session-c10004.scope: Succeeded.",Access
"May 26 14:04:30",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[455596]:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 26 14:04:30",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 26 14:04:30",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 26 14:04:30",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 26 14:04:30",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 26 14:04:30",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 26 14:05:04",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 26 14:05:04",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 26 14:05:04",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[1]:","Started Session c10005 of user root.",Access
"May 26 14:05:04",linuxvm,"systemd[1]:","Started Session c10006 of user root.",Access
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 26 14:05:04",linuxvm,"session-c10005.scope:","session-c10005.scope: Succeeded.",Access
"May 26 14:05:04",linuxvm,"session-c10006.scope:","session-c10006.scope: Succeeded.",Access
"May 26 14:05:04",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[455690]:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 26 14:05:04",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 26 14:05:04",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 26 14:05:04",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 26 14:05:04",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 26 14:05:04",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 26 14:06:01",linuxvm,"systemd[1]:","Started Session 5444 of user omsagent.",Access
"May 26 14:06:04",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 26 14:06:04",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 26 14:06:04",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[1]:","Started Session c10007 of user root.",Access
"May 26 14:06:04",linuxvm,"systemd[1]:","Started Session c10008 of user root.",Access
"May 26 14:06:04",linuxvm,"systemd[455791]:","Starting D-Bus User Message Bus Socket.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Reached target Paths.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Reached target Timers.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Listening on D-Bus User Message Bus Socket.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Reached target Sockets.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Reached target Basic System.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Reached target Default.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Startup finished in 34ms.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 26 14:06:04",linuxvm,"session-c10008.scope:","session-c10008.scope: Succeeded.",Access
"May 26 14:06:04",linuxvm,"session-c10007.scope:","session-c10007.scope: Succeeded.",Access
"May 26 14:06:04",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Stopped target Default.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Stopped target Basic System.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Stopped target Sockets.","Unknown or blank"
"May 26 14:06:04",linuxvm,"dbus.socket:","dbus.socket: Succeeded.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Closed D-Bus User Message Bus Socket.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Stopped target Timers.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Stopped target Paths.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Reached target Shutdown.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[455791]:","Starting Exit the Session...",Access
"May 26 14:06:04",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 26 14:06:04",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 26 14:06:04",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 26 14:06:04",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 26 14:06:04",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 26 14:06:04",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 26 14:06:12",linuxvm,"session-5444.scope:","session-5444.scope: Succeeded.",Access
"May 26 14:07:04",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 26 14:07:04",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 26 14:07:04",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[1]:","Started Session c10009 of user root.",Access
"May 26 14:07:04",linuxvm,"systemd[1]:","Started Session c10010 of user root.",Access
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 26 14:07:04",linuxvm,"session-c10010.scope:","session-c10010.scope: Succeeded.",Access
"May 26 14:07:04",linuxvm,"session-c10009.scope:","session-c10009.scope: Succeeded.",Access
"May 26 14:07:04",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:04",linuxvm,"systemd[455964]:",,"Unknown or blank"
"May 26 14:07:05",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 26 14:07:05",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 26 14:07:05",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 26 14:07:05",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 26 14:07:05",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 26 14:07:05",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 26 14:07:05",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 26 14:07:05",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 26 14:08:05",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 26 14:08:05",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 26 14:08:05",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[1]:","Started Session c10011 of user root.",Access
"May 26 14:08:05",linuxvm,"systemd[1]:","Started Session c10012 of user root.",Access
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 26 14:08:05",linuxvm,"session-c10012.scope:","session-c10012.scope: Succeeded.",Access
"May 26 14:08:05",linuxvm,"session-c10011.scope:","session-c10011.scope: Succeeded.",Access
"May 26 14:08:05",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[456044]:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 26 14:08:05",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 26 14:08:05",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 26 14:08:05",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 26 14:08:05",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 26 14:08:05",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 26 14:08:11",linuxvm,"0;AutoUpdate:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 26 14:09:05",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 26 14:09:05",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[1]:","Started Session c10013 of user root.",Access
"May 26 14:09:05",linuxvm,"systemd[1]:","Started Session c10014 of user root.",Access
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 26 14:09:05",linuxvm,"session-c10014.scope:","session-c10014.scope: Succeeded.",Access
"May 26 14:09:05",linuxvm,"session-c10013.scope:","session-c10013.scope: Succeeded.",Access
"May 26 14:09:05",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[456124]:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 26 14:09:05",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 26 14:09:05",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 26 14:09:05",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 26 14:09:05",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 26 14:09:05",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 26 14:10:05",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 26 14:10:05",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 26 14:10:05",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[1]:","Started Session c10015 of user root.",Access
"May 26 14:10:05",linuxvm,"systemd[1]:","Started Session c10016 of user root.",Access
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 26 14:10:05",linuxvm,"session-c10015.scope:","session-c10015.scope: Succeeded.",Access
"May 26 14:10:05",linuxvm,"session-c10016.scope:","session-c10016.scope: Succeeded.",Access
"May 26 14:10:05",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[456196]:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 26 14:10:05",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 26 14:10:05",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 26 14:10:05",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 26 14:10:05",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 26 14:10:05",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 26 14:11:05",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 26 14:11:05",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 26 14:11:05",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[1]:","Started Session c10018 of user root.",Access
"May 26 14:11:05",linuxvm,"systemd[1]:","Started Session c10017 of user root.",Access
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 26 14:11:05",linuxvm,"session-c10017.scope:","session-c10017.scope: Succeeded.",Access
"May 26 14:11:05",linuxvm,"session-c10018.scope:","session-c10018.scope: Succeeded.",Access
"May 26 14:11:05",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[456276]:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 26 14:11:05",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 26 14:11:05",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 26 14:11:05",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 26 14:11:05",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 26 14:11:05",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 26 14:12:05",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 26 14:12:05",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 26 14:12:05",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[1]:","Started Session c10019 of user root.",Access
"May 26 14:12:05",linuxvm,"systemd[1]:","Started Session c10020 of user root.",Access
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 26 14:12:05",linuxvm,"session-c10020.scope:","session-c10020.scope: Succeeded.",Access
"May 26 14:12:05",linuxvm,"session-c10019.scope:","session-c10019.scope: Succeeded.",Access
"May 26 14:12:05",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[456364]:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 26 14:12:05",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 26 14:12:05",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 26 14:12:05",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 26 14:12:05",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 26 14:12:05",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 26 14:17:06",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 26 14:17:06",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 26 14:17:06",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[1]:","Started Session c10029 of user root.",Access
"May 26 14:17:06",linuxvm,"systemd[1]:","Started Session c10030 of user root.",Access
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 26 14:17:06",linuxvm,"session-c10030.scope:","session-c10030.scope: Succeeded.",Access
"May 26 14:17:06",linuxvm,"session-c10029.scope:","session-c10029.scope: Succeeded.",Access
"May 26 14:17:06",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 26 14:17:06",linuxvm,"systemd[456764]:",,"Unknown or blank"
